1974	Friday the 13th	1980	25534	6.4
1975	Friday the 13th Part 2	1981	13685	6.2
1981	Friday the 13th Part VIII: Jason Takes Manhattan	1989	9749	5.6
1982	Halloween	2007	79946	6.6
1983	Halloween II	1981	16555	6.6
1984	Halloween III: Season of the Witch	1982	7355	4.4
1985	Halloween 4: The Return of Michael Myers	1988	13190	6.2
1986	Halloween 5	1989	11908	6.0
1987	Prom Night	2008	51435	6.0
1991	Bride of Chucky	1998	20874	5.2
1992	Child's Play 2	1990	13499	5.6
1993	Child's Play 3	1991	12064	5.6
1994	Poltergeist	1982	15891	6.8
1997	The Exorcist	1973	49968	7.4
2000	Lethal Weapon	1987	33975	7.2
2002	Lethal Weapon 3	1992	20151	6.4
2003	Gremlins	1984	31525	6.8
2004	Gremlins 2: The New Batch	1990	18308	6.0
2005	The Goonies	1985	89625	7.6
2009	Soylent Green	1973	5747	7.0
2011	Back to the Future Part II	1989	73208	7.0
2012	Back to the Future Part III	1990	66354	6.8
2013	The Poseidon Adventure	1972	7876	6.6
2014	Freaky Friday	2003	73112	5.8
2018	Bambi	1942	39873	6.8
2020	Dangerous Liaisons	1988	11359	7.4
2021	Dune	1984	17715	6.8
2022	The Last Temptation of Christ	1988	7365	7.4
2023	The Godfather: Part III	1990	68556	7.4
2025	Lolita	1962	11593	7.4
2028	Saving Private Ryan	1998	139463	8.0
2033	The Black Cauldron	1985	5461	6.2
2042	D2: The Mighty Ducks	1994	13731	5.8
2048	The Great Mouse Detective	1986	8687	6.6
2052	Hocus Pocus	1993	21690	6.2
2053	Honey I Blew Up the Kid	1992	10297	5.0
2054	Honey, I Shrunk the Kids	1989	22644	5.8
2060	BASEketball	1998	19777	6.4
2067	Doctor Zhivago	1965	11535	7.6
2068	Fanny och Alexander	1982	5627	8.8
2072	The 'burbs	1989	10248	6.6
2076	Blue Velvet	1986	25218	8.0
2080	Lady and the Tramp	1955	37042	7.0
2081	The Little Mermaid	1989	80670	7.2
2082	The Mighty Ducks	1992	14328	6.2
2084	Newsies	1992	10436	7.6
2087	Peter Pan	2003	47413	6.6
2088	Popeye	1980	6384	5.2
2089	The Rescuers Down Under	1990	8757	6.4
2090	The Rescuers	1977	7689	6.4
2093	Return to Oz	1985	14348	6.2
2094	The Rocketeer	1991	8053	5.8
2096	Sleeping Beauty	1959	42607	6.8
2100	Splash	1984	12492	6.0
2105	TRON	1982	14666	6.6
2107	Halloween H20: 20 Years Later	1998	14935	5.6
2109	The Jerk	1979	10847	7.2
2114	The Outsiders	1983	24069	7.2
2115	Indiana Jones and the Temple of Doom	1984	87518	7.4
2116	The Lord of the Rings: The Return of the King	2003	288649	7.4
2117	Nineteen Eighty-Four	1984	17133	7.0
2124	The Addams Family	1991	28704	6.4
2125	Ever After	1998	71637	7.0
2126	Snake Eyes	1998	8922	5.6
2132	Who's Afraid of Virginia Woolf?	1966	5164	8.2
2133	Adventures in Babysitting	1987	12565	6.4
2134	Weird Science	1985	14712	6.4
2137	Charlotte's Web	2006	39179	6.6
2138	Watership Down	1978	5277	7.2
2139	The Secret of NIMH	1982	7964	7.0
2140	The Dark Crystal	1982	35382	7.2
2141	An American Tail	1986	13516	6.6
2142	An American Tail: Fievel Goes West	1991	16427	6.4
2143	Legend	1985	26271	7.0
2144	Sixteen Candles	1984	44572	7.4
2145	Pretty in Pink	1986	37255	7.0
2150	The Gods Must Be Crazy	1980	7965	7.0
2152	Air Bud: Golden Receiver	1998	7798	5.4
2168	Dance with Me	1998	7621	6.4
2174	Beetle Juice	1988	84134	6.8
2176	Rope	1948	9199	8.0
2186	Strangers on a Train	1951	9106	8.0
2193	Willow	1988	36518	6.8
2194	The Untouchables	1987	40677	7.6
2203	Shadow of a Doubt	1943	5376	8.0
2205	Mr. & Mrs. Smith	2005	230941	6.8
2225	Easy Virtue	2008	16900	6.2
2226	The Ring	2002	146246	6.0
2231	Rounders	1998	21780	7.4
2232	Cube	1997	22869	7.0
2236	Simon Birch	1998	8747	6.8
2245	Working Girl	1988	6043	6.2
2248	Say Anything...	1989	20891	7.2
2253	Toys	1992	6312	5.2
2268	A Few Good Men	1992	26934	7.2
2269	Indecent Proposal	1993	7358	5.8
2273	Rush Hour	1998	73231	6.8
2278	Ronin	1998	26379	7.0
2279	Urban Legend	1998	15231	5.4
2291	Edward Scissorhands	1990	145994	7.6
2294	Antz	1998	33465	5.8
2296	A Night at the Roxbury	1998	27913	6.2
2297	What Dreams May Come	1998	31618	7.2
2300	The Producers	2005	31343	6.2
2311	2010	1984	5956	6.4
2313	The Elephant Man	1980	16869	7.8
2316	Practical Magic	1998	24912	6.4
2318	Happiness	1998	11088	8.0
2320	Apt Pupil	1998	5334	6.2
2321	Pleasantville	1998	22512	6.6
2322	Soldier	1998	5503	5.6
2323	Valkyrie	2008	113378	7.0
2325	Orgazmo	1997	9287	6.4
2329	American History X	1998	140060	8.4
2332	Belly	1998	6432	7.8
2334	The Siege	1998	8405	6.2
2335	The Waterboy	1998	79240	6.8
2336	Elizabeth	1998	19341	7.6
2337	Velvet Goldmine	1998	10467	7.4
2338	I Still Know What You Did Last Summer	1998	19948	5.2
2340	Meet Joe Black	1998	38972	6.8
2346	The Stepford Wives	2004	14476	5.2
2348	Sid and Nancy	1986	6365	7.0
2349	Mona Lisa Smile	2003	23577	6.2
2353	Enemy of the State	1998	34766	7.0
2354	The Rugrats Movie	1998	6870	5.6
2355	A Bug's Life	1998	64405	6.6
2360	Festen	1998	5434	8.6
2366	King Kong	2005	207337	5.6
2368	King Kong Lives	1986	5069	5.4
2371	Fletch	1985	6895	6.6
2375	The Money Pit	1986	7189	6.0
2376	A View to a Kill	1985	12502	6.2
2380	Police Academy 3: Back in Training	1986	6533	5.6
2381	Police Academy 4: Citizens on Patrol	1987	6328	5.4
2384	Babe: Pig in the City	1998	9741	5.6
2387	Very Bad Things	1998	5484	6.0
2391	A Simple Plan	1998	7546	6.8
2392	Jack Frost	1998	6973	5.6
2393	Star Trek: Insurrection	1998	13225	6.2
2394	The Prince of Egypt	1998	16105	6.2
2395	Rushmore	1998	34168	7.4
2396	Shakespeare in Love	1998	30161	6.6
2401	Pale Rider	1985	8286	7.2
2402	Rambo: First Blood Part II	1985	18865	6.2
2403	First Blood	1982	23595	7.0
2404	Rambo III	1988	16200	5.8
2405	The Jewel of the Nile	1985	7338	6.0
2406	Romancing the Stone	1984	14494	6.4
2407	Cocoon	1985	7543	6.2
2409	Rocky II	1979	51625	6.8
2410	Rocky III	1982	48532	6.6
2411	Rocky IV	1985	53876	6.8
2412	Rocky V	1990	34216	5.6
2413	Clue	1985	16850	7.2
2420	The Karate Kid	1984	20688	6.6
2422	The Karate Kid, Part III	1989	9109	5.6
2423	Christmas Vacation	1989	21650	7.0
2424	You've Got Mail	1998	60706	6.2
2427	The Thin Red Line	1998	27248	6.8
2428	The Faculty	1998	14071	5.8
2429	Mighty Joe Young	1998	10755	5.6
2431	Patch Adams	1998	20869	6.6
2432	Stepmom	1998	22696	6.6
2443	Playing by Heart	1998	5334	7.2
2446	Requiem for a Dream	2000	103666	8.2
2447	Varsity Blues	1999	17053	6.4
2450	Howard the Duck	1986	7309	5.2
2451	The Ninth Gate	1999	23993	6.4
2454	The Fly	1986	14099	6.6
2457	Running Scared	2006	35992	7.2
2459	The Texas Chainsaw Massacre	2003	36030	6.4
2460	The Texas Chainsaw Massacre 2	1986	8495	5.8
2461	Leatherface: Texas Chainsaw Massacre III	1990	6411	5.8
2462	The Return of the Texas Chainsaw Massacre	1994	5539	4.8
2464	Trick 'r Treat	2007	15410	7.0
2467	Der Name der Rose	1986	8830	7.2
2469	Peggy Sue Got Married	1986	5428	5.8
2470	Crocodile Dundee	1986	11828	6.0
2474	The Color of Money	1986	8226	6.6
2485	She's All That	1999	53730	6.0
2490	Payback	1999	12940	6.4
2491	Simply Irresistible	1999	6203	5.8
2494	Last Days	2005	5692	6.2
2496	Blast from the Past	1999	12330	5.8
2497	Message in a Bottle	1999	17649	6.4
2500	Jawbreaker	1999	8386	5.6
2501	October Sky	1999	12678	7.2
2502	Office Space	1999	78802	8.0
2504	200 Cigarettes	1999	5146	6.0
2505	8MM	1999	14973	6.0
2506	The Other Sister	1999	8954	6.6
2508	The Break-Up	2006	107481	6.2
2517	Christine	1983	10394	6.4
2519	House on Haunted Hill	1999	13288	5.8
2528	Logan's Run	1976	9250	6.6
2529	Planet of the Apes	1968	12844	6.8
2539	Analyze This	1999	15881	6.2
2541	Cruel Intentions	1999	56824	6.8
2550	The Haunting	1999	10812	5.4
2555	Baby Geniuses	1999	8215	5.0
2558	Forces of Nature	1999	7489	5.2
2559	The King and I	1956	12939	7.2
2562	Bandits	2001	9238	6.2
2567	Edtv	1999	8130	5.2
2571	The Matrix	1999	207333	7.2
2579	Following	1998	7121	7.6
2580	Go	1999	8608	6.4
2581	Never Been Kissed	1999	53088	6.6
2587	Waking Life	2001	17715	8.0
2594	Abre los ojos	1997	11790	7.8
2596	SLC Punk!	1998	9837	7.6
2598	Pushing Tin	1999	5381	5.8
2599	Election	1999	11134	6.6
2600	eXistenZ	1999	10592	6.4
2603	Revolutionary Road	2008	46044	7.0
2605	Entrapment	1999	17343	6.0
2606	Idle Hands	1999	8232	5.8
2616	Dick Tracy	1990	10803	5.6
2617	The Mummy	1999	79634	6.8
2638	The Mummy: Tomb of the Dragon Emperor	2008	79989	6.0
2640	Superman	1978	39510	7.0
2641	Superman II	1980	30072	6.4
2642	Superman III	1983	17727	5.4
2643	Superman IV: The Quest for Peace	1987	13076	5.0
2657	The Rocky Horror Picture Show	1975	49873	7.2
2662	War of the Worlds	2005	162092	5.8
2671	Notting Hill	1999	85951	6.6
2672	The Thirteenth Floor	1999	5631	6.0
2683	Austin Powers: The Spy Who Shagged Me	1999	70870	6.6
2686	Le violon rouge	1998	7025	7.8
2687	Tarzan	1999	30231	6.4
2688	The General's Daughter	1999	6034	6.0
2691	La leggenda del pianista sull'oceano	1998	5983	8.4
2692	Lola rennt	1998	33702	7.6
2695	The Lost Boys	1987	48695	7.4
2699	Arachnophobia	1990	10804	5.6
2700	South Park: Bigger Longer & Uncut	1999	46689	7.4
2701	Wild Wild West	1999	31689	5.4
2706	American Pie	1999	203348	6.8
2707	Arlington Road	1999	6430	6.6
2710	The Blair Witch Project	1999	23900	5.0
2712	Eyes Wide Shut	1999	26285	5.8
2713	Lake Placid	1999	12183	5.2
2714	The Wood	1999	6421	7.8
2716	Ghost Busters	1984	65639	7.2
2717	Ghostbusters II	1989	30085	6.4
2720	Inspector Gadget	1999	11127	4.6
2722	Deep Blue Sea	1999	26286	5.6
2723	Mystery Men	1999	14333	5.6
2724	Runaway Bride	1999	48629	6.0
2726	The Killing	1956	5595	8.0
2728	Spartacus	1960	25019	7.4
2730	Barry Lyndon	1975	12262	8.2
2731	Les quatre cents coups	1959	9787	8.8
2732	Jules et Jim	1962	6006	8.4
2735	The Golden Child	1986	9053	5.8
2737	The Assassination of Jesse James by the Coward Robert Ford	2007	57534	7.4
2739	The Color Purple	1985	30970	7.8
2745	The Mission	1986	11307	7.6
2761	The Iron Giant	1999	17836	6.6
2762	The Sixth Sense	1999	100968	7.6
2763	The Thomas Crown Affair	1999	15699	6.6
2769	The Whole Ten Yards	2004	11437	6.0
2770	Bowfinger	1999	8721	5.6
2772	Detroit Rock City	1999	9815	7.0
2777	Cobra	1986	5821	5.4
2787	Cat's Eye	1985	5931	6.2
2788	And Now for Something Completely Different	1971	16003	7.6
2791	Airplane!	1980	31137	7.2
2792	Airplane II: The Sequel	1982	10524	5.8
2793	An American Werewolf in Paris	1997	10235	5.6
2795	Vacation	1983	11330	7.0
2803	The Pelican Brief	1993	12632	6.4
2804	A Christmas Story	1983	23109	7.4
2805	Mickey Blue Eyes	1999	6320	5.4
2808	Universal Soldier	1992	9415	5.6
2826	The 13th Warrior	1999	24204	6.4
2827	The Astronaut's Wife	1999	11206	5.6
2840	Stigmata	1999	12281	6.2
2841	Stir of Echoes	1999	14833	6.8
2843	Crna macka, beli macor	1998	6471	8.8
2850	Wayne's World	1992	45784	6.8
2857	Yellow Submarine	1968	7369	7.2
2858	American Beauty	1999	115181	7.6
2860	Blue Streak	1999	13413	6.0
2861	For Love of the Game	1999	6328	6.6
2863	A Hard Day's Night	1964	9274	7.8
2864	American Splendor	2003	9157	7.4
2867	Fright Night	1985	7746	6.6
2871	Deliverance	1972	10182	7.2
2872	Excalibur	1981	11195	6.8
2876	Thumbelina	1994	9634	6.2
2877	Tommy	1975	5178	6.8
2881	Double Jeopardy	1999	12512	6.4
2890	Three Kings	1999	21498	6.6
2907	Superstar	1999	11034	5.8
2908	Boys Don't Cry	1999	16491	7.4
2914	The Haunting of Molly Hartley	2008	18564	5.2
2915	Risky Business	1983	11638	6.4
2916	Total Recall	1990	25031	6.6
2918	Ferris Bueller's Day Off	1986	77618	7.6
2921	High Plains Drifter	1973	6781	7.4
2922	Hang 'Em High	1968	5541	7.0
2924	Jui kuen II	1994	7905	7.2
2926	Hairspray	2007	382832	7.8
2942	Flashdance	1983	16331	6.4
2944	The Dirty Dozen	1967	7219	7.6
2946	Help!	1965	5947	7.6
2947	Goldfinger	1964	22155	7.2
2948	From Russia with Love	1963	17619	7.2
2949	Dr. No	1962	19811	7.0
2950	The Blue Lagoon	1980	7063	5.6
2951	Per un pugno di dollari	1964	21677	7.6
2953	Home Alone 2: Lost in New York	1992	41991	6.0
2959	Fight Club	1999	268913	8.4
2961	The Story of Us	1999	5089	6.0
2962	Fever Pitch	2005	14004	6.0
2966	The Straight Story	1999	7407	8.0
2968	Time Bandits	1981	9753	7.0
2973	Crimes and Misdemeanors	1989	6179	8.0
2976	Bringing Out the Dead	1999	7444	6.4
2982	The Guardian	2006	58919	7.4
2985	RoboCop	1987	18381	6.2
2986	RoboCop 2	1990	9580	5.4
2987	Who Framed Roger Rabbit	1988	33318	7.0
2989	For Your Eyes Only	1981	10042	6.6
2990	Licence to Kill	1989	12088	6.2
2991	Live and Let Die	1973	13025	6.6
2993	Thunderball	1965	12807	6.8
2994	City Lights	1931	7937	8.6
2997	Being John Malkovich	1999	52443	7.2
3000	Mononoke-hime	1997	44616	8.2
3005	The Bone Collector	1999	26317	6.6
3006	Inside Man	2006	84980	7.4
3016	Creepshow	1982	6768	6.6
3018	Re-Animator	1985	7434	7.2
3020	Falling Down	1993	19292	7.0
3031	Repo! The Genetic Opera	2008	8433	7.4
3032	The Omega Man	1971	5147	6.6
3033	Spaceballs	1987	54973	7.0
3039	Trading Places	1983	12785	7.0
3052	Dogma	1999	61754	7.2
3053	Joan of Arc	1999	8110	6.2
3063	Poison Ivy	1992	5842	5.4
3072	Moonstruck	1987	7943	6.8
3079	Mansfield Park	1999	6288	7.2
3081	Sleepy Hollow	1999	93949	7.0
3083	Todo sobre mi madre	1999	16912	8.4
3087	Scrooged	1988	11201	6.6
3088	Last Chance Harvey	2008	14302	6.4
3089	Ladri di biciclette	1948	8603	8.6
3098	The Natural	1984	6978	7.4
3100	A River Runs Through It	1992	13036	7.0
3101	Fatal Attraction	1987	8130	6.4
3104	Midnight Run	1988	5155	7.2
3105	Awakenings	1990	10377	7.2
3107	Backdraft	1991	17142	6.6
3108	The Fisher King	1991	8960	7.2
3109	Frozen River	2008	9338	6.4
3110	North Country	2005	14739	7.0
3113	End of Days	1999	14087	5.6
3115	Flawless	2007	5982	6.6
3146	Deuce Bigalow: Male Gigolo	1999	18036	5.8
3147	The Green Mile	1999	124792	8.2
3148	The Cider House Rules	1999	9660	6.8
3150	Punisher: War Zone	2008	29393	6.0
3155	Anna and the King	1999	10877	6.4
3156	Bicentennial Man	1999	22610	6.0
3157	Stuart Little 2	2002	10893	5.4
3159	Fantasia/2000	1999	9364	6.6
3160	Magnolia	1999	39673	7.4
3168	Easy Rider	1969	13558	7.4
3173	Any Given Sunday	1999	21068	6.6
3174	Man on the Moon	1999	15027	6.6
3176	The Talented Mr. Ripley	1999	18951	6.6
3177	Next Friday	2000	25065	6.4
3184	Scarface	1983	121090	8.2
3186	Girl, Interrupted	1999	36814	7.0
3189	My Dog Skip	2000	5324	6.2
3194	The Way We Were	1973	5344	7.4
3210	Fast Times at Ridgemont High	1982	26337	7.0
3213	Batman: Mask of the Phantasm	1993	14817	6.8
3225	Down to You	2000	6516	5.4
3235	Where the Buffalo Roam	1980	5671	7.2
3243	Encino Man	1992	9527	5.8
3246	Malcolm X	1992	11524	7.6
3247	Sister Act	1992	27888	6.2
3248	Sister Act 2: Back in the Habit	1993	21141	6.0
3250	Alive	1993	5360	6.6
3252	Scent of a Woman	1992	23625	7.4
3254	Wayne's World 2	1993	24416	6.2
3256	Patriot Games	1992	13313	6.8
3257	The Bodyguard	1992	15937	5.8
3259	Far and Away	1992	11238	6.2
3262	Twin Peaks: Fire Walk with Me	1992	10347	7.2
3263	White Men Can't Jump	1992	9040	6.0
3264	Buffy the Vampire Slayer	1992	18735	5.6
3267	El mariachi	1992	11481	7.0
3268	Stop! Or My Mom Will Shoot	1992	5278	4.4
3269	Forever Young	1992	9230	6.2
3270	The Cutting Edge	1992	6209	6.6
3271	Of Mice and Men	1992	6505	7.0
3273	Scream 3	2000	28349	5.6
3275	The Boondock Saints	1999	104281	8.4
3280	Gone Baby Gone	2007	95109	7.6
3285	The Beach	2000	21479	5.8
3287	The Tigger Movie	2000	5413	6.4
3298	Boiler Room	2000	7689	6.8
3300	Pitch Black	2000	39767	6.8
3301	The Whole Nine Yards	2000	16066	6.4
3304	Blue Collar Comedy Tour: The Movie	2003	6829	7.2
3317	Wonder Boys	2000	7544	7.0
3328	Ghost Dog: The Way of the Samurai	1999	11931	7.4
3360	Hoosiers	1986	10169	7.4
3361	Bull Durham	1988	8264	6.8
3362	Dog Day Afternoon	1975	18531	8.0
3363	American Graffiti	1973	12630	7.2
3365	The Searchers	1956	8713	8.0
3386	JFK	1991	15334	7.4
3396	The Muppet Movie	1979	8541	7.0
3398	The Muppets Take Manhattan	1984	5077	6.6
3408	Erin Brockovich	2000	33256	7.0
3409	Final Destination	2000	55113	6.8
3418	Thelma & Louise	1991	16458	6.6
3421	Animal House	1978	25149	7.4
3424	Do the Right Thing	1989	28566	7.6
3428	Resurrecting the Champ	2007	18572	6.8
3435	Double Indemnity	1944	8526	8.4
3436	Dying Young	1991	5112	6.4
3438	Teenage Mutant Ninja Turtles	1990	21473	6.6
3439	Teenage Mutant Ninja Turtles II: The Secret of the Ooze	1991	14179	6.2
3440	Teenage Mutant Ninja Turtles III	1993	11304	5.4
3448	Good Morning, Vietnam	1987	13673	7.0
3451	Guess Who's Coming to Dinner	1967	6951	7.4
3452	Romeo Must Die	2000	16660	6.2
3454	Whatever It Takes	2000	8374	5.8
3461	Lord of the Flies	1990	6608	6.2
3462	Modern Times	1936	9563	8.4
3468	The Hustler	1961	6593	7.8
3471	Close Encounters of the Third Kind	1977	21572	7.2
3476	Jacob's Ladder	1990	15733	7.4
3477	Empire Records	1995	27733	7.0
3478	La Bamba	1987	5593	6.4
3481	High Fidelity	2000	41116	7.4
3483	The Road to El Dorado	2000	9172	6.2
3484	The Skulls	2000	6706	5.6
3489	Hook	1991	59655	6.6
3499	Misery	1990	18885	7.2
3503	Solyaris	1972	7425	8.2
3504	Network	1976	8716	8.2
3510	Frequency	2000	17214	6.8
3512	Return to Me	2000	8306	6.6
3513	Rules of Engagement	2000	7074	6.4
3515	Me, Myself & Irene	2000	39953	6.2
3524	King Arthur	2004	57867	6.4
3525	Bachelor Party	1984	5525	6.0
3526	Parenthood	1989	6310	6.4
3527	Predator	1987	52908	7.0
3534	28 Days Later...	2002	107149	7.2
3535	American Psycho	2000	57904	7.2
3536	Keeping the Faith	2000	9636	6.0
3545	Cabaret	1972	7394	7.6
3546	What Ever Happened to Baby Jane?	1962	7128	7.8
3550	Hunger	2008	21784	7.0
3552	Caddyshack	1980	26005	7.2
3554	Love & Basketball	2000	41056	7.8
3555	U-571	2000	8932	6.2
3556	The Virgin Suicides	1999	29052	7.0
3563	The Crow: Salvation	2000	8151	5.8
3565	Where the Heart Is	2000	12595	7.0
3578	Gladiator	2000	248672	7.6
3581	Human Traffic	1999	6954	8.0
3593	Battlefield Earth: A Saga of the Year 3000	2000	6896	3.2
3594	Center Stage	2000	28939	7.0
3608	Pee-wee's Big Adventure	1985	14034	6.0
3615	Dinosaur	2000	9615	6.0
3617	Road Trip	2000	57286	6.6
3623	Mission: Impossible	1996	46104	6.6
3624	Shanghai Noon	2000	29911	6.4
3633	On Her Majesty's Secret Service	1969	8953	6.4
3635	The Spy Who Loved Me	1977	10473	6.8
3638	Moonraker	1979	10343	6.0
3639	The Man with the Golden Gun	1974	11297	6.6
3646	Big Momma's House	2000	47401	6.4
3671	Blazing Saddles	1974	41980	7.8
3676	Eraserhead	1976	15996	7.8
3683	Blood Simple.	1984	11335	7.8
3686	Flatliners	1990	10417	6.4
3688	Porky's	1982	8737	6.2
3693	The Toxic Avenger	1984	5107	6.2
3698	The Running Man	1987	13632	6.4
3699	Starman	1984	5773	6.4
3702	Mad Max	1979	17975	6.8
3703	Mad Max 2	1981	18318	7.0
3704	Mad Max Beyond Thunderdome	1985	11185	6.2
3705	Bird on a Wire	1990	6723	5.6
3706	Angel Heart	1987	7026	7.2
3707	Nine 1/2 Weeks	1986	6256	6.0
3708	Firestarter	1984	7166	6.2
3709	Sleepwalking	2008	8038	6.0
3717	Gone in Sixty Seconds	2000	92563	7.0
3726	Assault on Precinct 13	2005	12635	6.2
3727	Near Dark	1987	5751	7.0
3730	The Conversation	1974	7644	8.0
3732	Balls of Fury	2007	85682	5.6
3735	Serpico	1973	14881	7.6
3745	Titan A.E.	2000	13747	6.4
3748	Match Point	2005	41276	6.8
3751	Chicken Run	2000	41786	6.0
3753	The Patriot	2000	80249	7.2
3761	Bound by Honor	1993	9658	8.2
3785	Scary Movie	2000	178002	6.0
3786	But I'm a Cheerleader	1999	7077	6.8
3788	Blowup	1966	7433	8.0
3791	Footloose	1984	28933	6.6
3793	X-Men	2000	133573	7.4
3798	What Lies Beneath	2000	17841	6.2
3809	What About Bob?	1991	13746	6.6
3821	Nutty Professor II: The Klumps	2000	14847	5.4
3824	Autumn in New York	2000	6655	6.0
3826	Hollow Man	2000	18221	5.2
3827	Space Cowboys	2000	9433	6.0
3841	Air America	1990	5347	5.4
3861	The Replacements	2000	15029	6.2
3863	The Cell	2000	13598	5.6
3868	The Naked Gun: From the Files of Police Squad!	1988	16516	6.4
3877	Supergirl	1984	7270	4.6
3882	Bring It On	2000	100795	6.2
3884	Star Trek	2009	380680	8.2
3889	Highlander: Endgame	2000	5402	5.6
3896	The Way of the Gun	2000	5742	6.6
3897	Almost Famous	2000	57797	7.4
3908	Urban Legends: Final Cut	2000	5717	5.0
3910	Dancer in the Dark	2000	17700	8.2
3911	Best in Show	2000	12719	7.4
3912	A Beautiful Mind	2001	103150	7.8
3916	Remember the Titans	2000	91483	7.8
3917	Hellraiser	1987	13712	6.8
3918	Hellbound: Hellraiser II	1988	6950	6.4
3919	Hellraiser III: Hell on Earth	1992	5917	5.8
3937	Runaway Jury	2003	11578	6.8
3948	Meet the Parents	2000	119331	7.2
3950	Tigerland	2000	8243	6.8
3960	Thir13en Ghosts	2001	20700	6.0
3967	Billy Elliot	2000	21103	6.8
3968	Bedazzled	2000	15017	5.4
3969	Pay It Forward	2000	22458	7.0
3973	Book of Shadows: Blair Witch 2	2000	7040	4.2
3977	Charlie's Angels: Full Throttle	2003	33126	6.0
3978	The Legend of Bagger Vance	2000	9150	6.4
3979	Little Nicky	2000	32660	6.2
3980	Men of Honor	2000	13217	7.2
3981	Red Planet	2000	5320	5.2
3984	Diamonds Are Forever	1971	12688	6.8
3986	The 6th Day	2000	12583	5.4
3988	How the Grinch Stole Christmas	2000	34926	6.2
3990	Rugrats in Paris: The Movie - Rugrats II	2000	5095	5.6
3991	102 Dalmatians	2000	17460	5.8
3993	Quills	2000	9122	7.2
3994	Unbreakable	2000	35079	6.6
3996	Wo hu cang long	2000	47802	7.0
3997	Dungeons & Dragons	2000	6148	4.4
3998	Proof of Life	2000	6955	5.8
3999	Vertical Limit	2000	6863	5.6
4002	Planes, Trains & Automobiles	1987	13720	6.8
4005	The Living Daylights	1987	9634	6.2
4007	Wall Street	1987	10858	7.0
4008	Born on the Fourth of July	1989	11412	6.6
4011	Snatch.	2000	125460	8.0
4014	Chocolat	2000	62492	7.2
4015	Dude, Where's My Car?	2000	34490	5.6
4016	The Emperor's New Groove	2000	35081	6.8
4018	What Women Want	2000	33431	6.2
4019	Finding Forrester	2000	15572	6.8
4020	The Gift	2000	8477	6.2
4021	Before Night Falls	2000	7012	7.6
4022	Cast Away	2000	60473	7.0
4023	The Family Man	2000	19358	6.2
4025	Miss Congeniality	2000	63572	6.4
4027	O Brother, Where Art Thou?	2000	35122	7.4
4034	Traffic	2000	26217	7.0
4036	Shadow of the Vampire	2000	5965	6.8
4039	Annie	1982	20236	6.2
4041	An Officer and a Gentleman	1982	8345	7.0
4052	Antitrust	2001	5738	5.6
4055	Panic Room	2002	19615	6.0
4084	Beverly Hills Cop II	1987	15724	6.2
4085	Beverly Hills Cop	1984	24776	6.8
4091	Can't Buy Me Love	1987	7122	6.6
4093	Paul Blart: Mall Cop	2009	234394	6.4
4098	Dawn of the Dead	2004	49706	6.8
4102	Eddie Murphy Raw	1987	5495	7.4
4103	Empire of the Sun	1987	15781	7.8
4105	The Evil Dead	1981	26792	7.2
4124	Jaws: The Revenge	1987	12154	5.0
4133	Masters of the Universe	1987	7837	5.2
4135	The Monster Squad	1987	8621	7.2
4141	Head Over Heels	2001	5738	5.8
4143	Valentine	2001	6295	5.0
4144	Fa yeung nin wa	2000	17073	8.8
4145	Cabin Fever	2002	15690	5.2
4148	Hannibal	2001	44476	6.8
4149	Saving Silverman	2001	11086	6.0
4153	Down to Earth	2001	6402	5.6
4155	Sweet November	2001	24564	6.8
4158	Monkeybone	2001	5059	4.6
4159	3000 Miles to Graceland	2001	8755	5.8
4161	The Mexican	2001	16576	5.8
4191	Alfie	2004	15367	5.8
4197	Dan in Real Life	2007	112489	7.0
4200	Double Impact	1991	5123	5.4
4201	Pirates of the Caribbean: At World's End	2007	1768593	7.6
4202	Hot Fuzz	2007	177532	8.0
4205	Mermaids	1990	6806	6.0
4210	Manhunter	1986	13592	7.0
4220	The Longest Yard	2005	198675	6.6
4223	Enemy at the Gates	2001	31546	7.2
4224	Exit Wounds	2001	6171	5.6
4226	Memento	2000	103567	8.0
4228	Heartbreakers	2001	11640	5.8
4231	Someone Like You...	2001	6824	6.2
4232	Spy Kids 2: Island of Lost Dreams	2002	12329	5.2
4235	Amores perros	2000	37736	8.4
4239	Blow	2001	70428	7.6
4246	Bridget Jones's Diary	2001	70748	6.6
4247	Joe Dirt	2001	16165	5.6
4248	Josie and the Pussycats	2001	7768	5.2
4250	Body of Lies	2008	38376	7.0
4251	Chopper	2000	6049	7.8
4254	Crocodile Dundee in Los Angeles	2001	8135	4.8
4255	Freddy Got Fingered	2001	14822	5.0
4260	Jonas Brothers: The 3D Concert Experience	2009	74109	6.6
4265	Driven	2001	7367	5.0
4269	Ratatouille	2007	414956	7.8
4270	The Mummy Returns	2001	65125	6.6
4281	Candy	2006	9542	7.6
4296	Love Story	1970	10498	7.0
4299	A Knight's Tale	2001	77647	7.0
4306	Shrek	2001	208170	7.8
4308	Moulin Rouge!	2001	110817	7.4
4310	Pearl Harbor	2001	80658	6.6
4313	The Man Who Cried	2000	8886	6.8
4321	City Slickers	1991	7371	6.2
4326	Mississippi Burning	1988	6011	7.4
4343	Underworld: Evolution	2006	111035	7.2
4344	Swordfish	2001	30360	6.4
4351	Point Break	1991	19358	6.6
4356	Gentlemen Prefer Blondes	1953	7651	7.4
