1732	David Thewlis	13
1732	Dom Irrera	16
1732	Flea	8
1732	Jack Kehler	19
1732	James G. Hoosier	20
1732	Jeff Bridges	1
1732	Jimmie Dale Gilmore	21
1732	John Goodman	2
1732	John Turturro	12
1732	Jon Polito	17
1732	Julianne Moore	3
1732	Leon Russom	9
1732	Mark Pellegrino	22
1732	Paris Themmen	23
1732	Peter Stormare	7
1732	Philip Seymour Hoffman	6
1732	Sam Elliott	10
1732	Steve Buscemi	4
1732	Tara Reid	11
1735	Anne Bancroft	5
1735	Chris Cooper	4
1735	Ethan Hawke	1
1735	Fritz Michel	14
1735	Gabriel Mick	10
1735	Gwyneth Paltrow	2
1735	Hank Azaria	3
1735	Jeremy James Kissner	11
1735	Josh Mostel	7
1735	Kim Dickens	8
1735	Nell Campbell	9
1735	Raquel Beaudene	12
1735	Robert De Niro	6
1735	Stephen Spinella	13
1747	Andrea Martin	7
1747	Anne Heche	3
1747	Denis Leary	5
1747	Dustin Hoffman	1
1747	Jason Cottle	16
1747	John Michael Higgins	10
1747	Kirsten Dunst	12
1747	Merle Haggard	15
1747	Michael Belson	8
1747	Robert De Niro	2
1747	Roebuck "Pops" Staples	14
1747	Suzanne Cryer	9
1747	Suzie Plakson	11
1747	William H. Macy	13
1747	Willie Nelson	6
1747	Woody Harrelson	4
1753	Snoop Dogg	10
1753	Alice Poon	18
1753	Bob Saget	21
1753	Clarence Williams III	5
1753	Dave Chappelle	6
1753	David Bluestein	20
1753	Gregg Rogell	16
1753	Harland Williams	3
1753	Janeane Garofalo	13
1753	Jim Breuer	2
1753	Jon Stewart	9
1753	Kevin Brennan	17
1753	Laura Silverman	7
1753	Rachel True	4
1753	R.D. Reid	15
1753	Rick Demas	19
1753	Stephen Baldwin	11
1753	Steven Wright	14
1753	Tommy Chong	8
1753	Willie Nelson	12
1754	Chuck Jeffreys	10
1754	Denzel Washington	1
1754	Donald Sutherland	3
1754	Elias Koteas	6
1754	Embeth Davidtz	4
1754	Gabriel Casseus	7
1754	James Gandolfini	5
1754	John Goodman	2
1754	Michael J. Pagan	8
1754	Robert Joy	9
1760	Richard O'Brien	12
1760	Alan Cumming	8
1760	Barry Humphries	14
1760	Bill Paterson	19
1760	Bob Geldof	25
1760	Bob Hoskins	26
1760	Cathy Shipton	44
1760	Claire Rushbrook	10
1760	Craig Kelly	36
1760	David Fahm	32
1760	Denise Stephanson	46
1760	Devon Anderson	30
1760	Dominic West	48
1760	Elton John	27
1760	Elvis Costello	23
1760	Emma Bunton	3
1760	George Wendt	9
1760	Geri Halliwell	5
1760	Guy Gowan	35
1760	Hugh Laurie	37
1760	Jason Flemyng	15
1760	Jennifer Saunders	42
1760	Jonathan Ross	28
1760	Jools Holland	20
1760	Kevin Allen	29
1760	Kevin McNally	39
1760	Llewella Gideon	34
1760	Marian McLoughlin	38
1760	Mark McKinney	11
1760	Meat Loaf	18
1760	Melanie Brown	1
1760	Melanie Chisholm	4
1760	Michael Barrymore	16
1760	Naoko Mori	17
1760	Neil Fox	33
1760	Neil Mullarkey	40
1760	Perdita Weekes	47
1760	Peter Sissons	45
1760	Richard Briers	22
1760	Richard E. Grant	7
1760	Roger Moore	13
1760	Simon Chandler	31
1760	Simon Ellis	49
1760	Simon Shepherd	43
1760	Spice Girls	2
1760	Stephen Fry	21
1760	Steven O'Donnell	41
1760	The Dream Boys	24
1760	Victoria Adams	6
1760	Victoria Beckham	50
1772	Steve Lawrence	8
1772	James Brown	12
1772	Alan Rubin	20
1772	Aretha Franklin	11
1772	B.B. King	13
1772	Billy Preston	33
1772	Bo Diddley	30
1772	Clarence Clemons	29
1772	Dan Aykroyd	1
1772	Darrell Hammond	10
1772	Donald "Duck" Dunn	15
1772	Dr. John	31
1772	Eddie Floyd	24
1772	Eric Clapton	28
1772	Erykah Badu	9
1772	J. Evan Bonifant	4
1772	Frank Oz	7
1772	Isaac Hayes	32
1772	Jacob Adams	39
1772	Joe Morton	3
1772	John Goodman	2
1772	Jonny Lang	25
1772	Junior Wells	26
1772	Kathleen Freeman	6
1772	Koko Taylor	36
1772	Lonnie Brooks	27
1772	Lou Marini	18
1772	Lou Rawls	34
1772	Matt Murphy	21
1772	Murphy Dunne	16
1772	Nia Peeples	5
1772	Paul Shaffer	35
1772	Sam Moore	22
1772	Steve Cropper	14
1772	Steve Winwood	38
1772	Tom Malone	19
1772	Travis Tritt	37
1772	Willie "Too Big" Hall	17
1772	Wilson Pickett	23
1776	Basil Wallace	6
1776	Brian Leckner	7
1776	Jessica Bowman	4
1776	Leelee Sobieski	3
1776	Paul Walker	2
1776	Steve Zahn	1
1776	Stuart Stone	5
1776	Ted Levine	8
1777	Adam Sandler	1
1777	Alexis Arquette	8
1777	Allen Covert	3
1777	Angela Featherstone	7
1777	Billy Idol	13
1777	Christina Pickles	9
1777	Christine Taylor	4
1777	Drew Barrymore	2
1777	Ellen Albertini Dow	6
1777	Frank Sivero	15
1777	Jason Cottle	14
1777	Jon Lovitz	10
1777	Kevin Nealon	12
1777	Matthew Glave	5
1777	Sally Insul	16
1777	Steve Buscemi	11
1779	Bernard Hocke	9
1779	Dustin Hoffman	1
1779	Huey Lewis	10
1779	James Pickens Jr.	11
1779	Liev Schreiber	5
1779	Marga Gomez	7
1779	Michael Keys Hall	8
1779	Peter Coyote	4
1779	Queen Latifah	6
1779	Samuel L. Jackson	3
1779	Sharon Stone	2
1784	Cuba Gooding Jr.	4
1784	Greg Kinnear	3
1784	Harold Ramis	10
1784	Helen Hunt	2
1784	Jack Nicholson	1
1784	Jamie Kennedy	11
1784	Jesse James	9
1784	Leslie Stefanson	12
1784	Lupe Ontiveros	8
1784	Shirley Knight	6
1784	Skeet Ulrich	5
1784	Wood Harris	13
1784	Yeardley Smith	7
1785	Ariane Koizumi	21
1785	Carrie Nygren	14
1785	Christopher Walken	1
1785	David Caruso	2
1785	Erica Gimpel	22
1785	Ernest Abuba	32
1785	Frank Adonis	20
1785	Frank Gio	23
1785	Freddie Jackson	15
1785	Gary Landon Mills	28
1785	Gerard Murphy	29
1785	Giancarlo Esposito	8
1785	Harold Perrineau Jr.	34
1785	Jack Goode Jr.	24
1785	James Lorinz	27
1785	Janet Julian	6
1785	Joey Chin	7
1785	Laurence Fishburne	3
1785	Leonard Thomas	12
1785	Michael Guess	25
1785	Nancy Hunter	33
1785	Paul Calderon	9
1785	Pete Hamill	19
1785	Peter Richardson	31
1785	Phoebe Legere (II)	18
1785	Randall Sabusawa	35
1785	Robert La Sardo	26
1785	Roger Guenveur Smith	13
1785	Sari Chang	16
1785	Steve Buscemi	10
1785	Theresa Randle	11
1785	Vanessa Angel	17
1785	Victor Argo	4
1785	Wendell Sweda	30
1785	Wesley Snipes	5
1791	Ashley Greene	9
1791	Anna Kendrick	20
1791	Billy Burke	3
1791	Cam Gigandet	6
1791	Christian Serratos	13
1791	Edi Gathegi	22
1791	Elizabeth Reaser	5
1791	Gil Birmingham	16
1791	Gregory Tyree Boyce	19
1791	Jackson Rathbone	8
1791	Jose Zuniga	15
1791	Justin Chon	12
1791	Kellan Lutz	10
1791	Kristen Stewart	1
1791	Matt Bushell	18
1791	Michael Welch	14
1791	Ned Bellamy	17
1791	Nikki Reed	7
1791	Peter Facinelli	4
1791	Rachelle Lefevre	23
1791	Robert Pattinson	2
1791	Sarah Clarke	11
1791	Taylor Lautner	21
1792	Mark Hanson	12
1792	Daniel Roebuck	7
1792	Donald Gibb	13
1792	Joe Pantoliano	5
1792	Kate Nelligan	4
1792	La Tanya Richardson	9
1792	LaTanya Richardson	14
1792	Lorenzo Clemons	11
1792	Michael Paul Chan	10
1792	Patrick Malahide	15
1792	Robert Downey Jr.	3
1792	Tom Wood	8
1792	Tommy Lee Jones	1
1792	Wesley Snipes	2
1799	Brad Garrett	11
1799	Christopher Walken	1
1799	Cliff De Young	10
1799	Denis Leary	2
1799	Henry Thomas	3
1799	Jay Mohr	5
1799	Jeremy Sisto	6
1799	Johnny Galecki	7
1799	Laura Harris	9
1799	Laura San Giacomo	8
1799	Sean Patrick Flanery	4
1799	Sean Whalen	12
1801	Anne Parillaud	6
1801	David Lowe	12
1801	Edward Atterton	8
1801	Gabriel Byrne	5
1801	Hugh Laurie	10
1801	Jeremy Irons	2
1801	John Malkovich	3
1801	Laura Fraser	11
1801	Leonardo DiCaprio	1
1801	Peter Sarsgaard	9
1805	Max Records	1
1805	Alice Parkinson	23
1805	Angus Sampson	20
1805	Catherine Keener	2
1805	Catherine O'Hara	5
1805	Chris Cooper	8
1805	Forest Whitaker	6
1805	Garon Michael	24
1805	James Gandolfini	3
1805	John Leary	22
1805	Joshua Jay Santiago	14
1805	Lauren Ambrose	9
1805	Mark McCracken	21
1805	Mark Ruffalo	13
1805	Max Pfeifer	11
1805	Michael Berry Jr.	7
1805	Nick Farnell	18
1805	Paul Dano	4
1805	Pepita Emmerichs	10
1805	Ryan Corr	15
1805	Sam Longley	19
1805	Sonny Gerasimowicz	17
1805	Steve Mouzakis	12
1805	Vincent Crowley	16
1820	Richard Wilson	10
1820	Danny Huston	4
1820	David Gulpilil	8
1820	David Wenham	6
1820	Emily Watson	3
1820	Guy Pearce	1
1820	John Hurt	5
1820	Leah Purcell	9
1820	Noah Taylor	7
1820	Oliver Ackland	13
1820	Ray Winstone	2
1820	Robert Morgan	12
1820	Tom E. Lewis	11
1821	Alan Alda	3
1821	Allison Janney	7
1821	Amo Gulinello	9
1821	Bruce Altman	10
1821	Jennifer Aniston	1
1821	John Pankow	5
1821	Kevin Carroll	11
1821	Lauren Varija Pratt	12
1821	Nigel Hawthorne	4
1821	Paul Rudd	2
1821	Samia Shoaib	13
1821	Steve Zahn	8
1821	Tim Daly	6
1825	Adele Givens	9
1825	A.J. Johnson	4
1825	Alex Thomas	6
1825	Bernie Mac	2
1825	Charlie Murphy	16
1825	Chrystale Wilson	8
1825	Dick Anthony Williams	11
1825	Faizon Love	14
1825	Ice Cube	5
1825	Jamie Foxx	7
1825	John Amos	13
1825	Judyann Elder	17
1825	Larry McCoy	10
1825	LisaRaye	1
1825	Monica Calhoun	3
1825	Terrence Howard	15
1825	Tommy 'Tiny' Lister	12
1827	Alec Von Sommer	46
1827	Allan Wasserman	35
1827	Bruce Jarchow	18
1827	Chris Dowden	38
1827	Dana Kaminski	19
1827	David Moscow	6
1827	Debra Jo Rupp	32
1827	Dolores Messina	27
1827	Edward Schick	43
1827	Elizabeth Perkins	2
1827	Erika Katz	20
1827	Gary Howard Klar	21
1827	George J. Manos	24
1827	Gordon Press	40
1827	Harvey Miller	48
1827	Jaime Tirelli	33
1827	James Eckhouse	14
1827	Jared Rushton	4
1827	John Heard	3
1827	John Rothman	31
1827	Jon Levita	37
1827	Jon Lovitz	8
1827	Jordan Thaler	44
1827	Josh Clark	12
1827	Judd Trichter	34
1827	Keith Reddin	28
1827	Kevin Meaney	26
1827	Kimberlee M. Davis	13
1827	Lela Ivey	17
1827	Linda Gillen	39
1827	Mark Ballou	9
1827	Max Raven	36
1827	Mercedes Ruehl	7
1827	Mildred R. Vandever	45
1827	Nancy Giles	15
1827	Oliver Block	10
1827	Pasquale Pugliese	41
1827	Paul Herman	16
1827	Paul L.Q. Lee	23
1827	Peter McRobbie	25
1827	Robert Loggia	5
1827	Rockets Redglare	29
1827	Samantha Larkin	22
1827	Susan Wilder	47
1827	Tom Hanks	1
1827	Tracy Reiner	30
1827	Vaughn Sandman	42
1827	Vinnie Capone	11
1831	Jack Johnson	5
1831	Adam Sims	14
1831	Angela Cartwright	15
1831	Dick Tufeld	16
1831	Edward Fox	13
1831	Gary Oldman	6
1831	Heather Graham	3
1831	Jared Harris	8
1831	June Lockhart	12
1831	Lacey Chabert	4
1831	Lennie James	10
1831	Mark Goddard	9
1831	Marta Kristen	11
1831	Matt LeBlanc	7
1831	Mimi Rogers	2
1831	William Hurt	1
1833	Alec Baldwin	2
1833	Bodhi Elfman	7
1833	Bruce Willis	1
1833	Carrie Preston	8
1833	Chi McBride	4
1833	John Carroll Lynch	10
1833	John Doman	14
1833	Kelley Hazen	13
1833	Kevin Conway	12
1833	Kim Dickens	5
1833	Kim Robillard	16
1833	L.L. Ginter	9
1833	Miko Hughes	3
1833	Peter Stormare	11
1833	Richard Riehle	15
1833	Robert Stanton	6
1840	Jim Brown	7
1840	Bill Nunn	10
1840	Denzel Washington	1
1840	Hill Harper	5
1840	Jennifer Esposito	16
1840	John Turturro	14
1840	Joseph Lyle Taylor	8
1840	Kim Director	17
1840	Lonette McKee	13
1840	Michele Shay	11
1840	Milla Jovovich	3
1840	Ned Beatty	9
1840	Ray Allen	2
1840	Roger Guenveur Smith	15
1840	Rosario Dawson	4
1840	Thomas Jefferson Byrd	12
1840	Zelda Harris	6
1872	Anil Kapoor	4
1872	Ankur Vikal	17
1872	Ashutosh Lobo Gajiwala	8
1872	Ayush Mahesh Khedekar	9
1872	Azharuddin Mohammed Ismai...	11
1872	Dev Patel	1
1872	Freida Pinto	2
1872	Himanshu Tyagi	15
1872	Irfan Khan	5
1872	Madhur Mittal	3
1872	Mahesh Manjrekar	14
1872	Raj Zutshi	13
1872	Rubiana Ali	16
1872	Rubina Ali	10
1872	Sanchita Couhdary	18
1872	Saurabh Shukla	12
1872	Tanay Chheda	6
1872	Tanvi Ganesh Lonkar	7
1876	Alimi Ballard	16
1876	Dougray Scott	15
1876	Elijah Wood	3
1876	James Cromwell	7
1876	Jon Favreau	10
1876	Kurtwood Smith	13
1876	Laura Innes	14
1876	Leelee Sobieski	6
1876	Mary McCormack	12
1876	Maximilian Schell	9
1876	Morgan Freeman	5
1876	Richard Schiff	11
1876	Robert Duvall	1
1876	Ron Eldard	8
1876	Vanessa Redgrave	4
1882	Kevin Dunn	5
1882	Arabella Field	8
1882	Doug Savant	10
1882	Hank Azaria	4
1882	Harry Shearer	7
1882	Jean Reno	2
1882	Lorry Goldman	12
1882	Malcom Danare	11
1882	Maria Pitillo	3
1882	Matthew Broderick	1
1882	Michael Lerner	6
1882	Vicki Lewis	9
1882	William O'Leary	13
1884	Benicio Del Toro	2
1884	Cameron Diaz	6
1884	Christina Ricci	14
1884	Craig Bierko	3
1884	Ellen Barkin	4
1884	Flea	7
1884	Gary Busey	5
1884	Harry Dean Stanton	15
1884	Johnny Depp	1
1884	Katherine Helmond	9
1884	Lyle Lovett	12
1884	Mark Harmon	8
1884	Michael Jeter	10
1884	Penn Jillette	11
1884	Richard Riehle	17
1884	Tim Thomerson	16
1884	Tobey Maguire	13
1888	Bill Cobbs	8
1888	Cameron Finley	6
1888	Connie Ray	9
1888	Gena Rowlands	3
1888	Harry Connick Jr.	2
1888	Kathy Najimy	7
1888	Mae Whitman	4
1888	Norman Bennett	11
1888	Rosanna Arquette	10
1888	Sandra Bullock	1
1889	Martin Donovan	5
1889	Al Pacino	1
1889	Andrew Campbell	22
1889	Chris Guthior	24
1889	Crystal Lowe	25
1889	Dean Wray	17
1889	Emily Perkins	14
1889	Hilary Swank	3
1889	Ian Tracey	13
1889	James Hutson	20
1889	Jay Brazeau	10
1889	Jonathan Jackson	15
1889	Kate Robbins	11
1889	Katharine Isabelle	9
1889	Ken Kirzinger	18
1889	Kerry Sandomirsky	19
1889	Larry Holden	8
1889	Lorne Cardinal	23
1889	Malcom Boddington	21
1889	Maura Tierney	4
1889	Nicky Katt	6
1889	Oliver "Ole" Zemen	26
1889	Paul Dooley	7
1889	Paula Shaw	12
1889	Robin Williams	2
1889	Tasha Simms	16
1891	Adam Garcia	2
1891	Bridget Moynahan	7
1891	Chris Wylde	13
1891	Del Pentacost	9
1891	Izabella Miko	6
1891	John Goodman	4
1891	Johnny Knoxville	12
1891	LeAnn Rimes	11
1891	Maria Bello	3
1891	Melanie Lynskey	5
1891	Michael Weston	10
1891	Piper Perabo	1
1891	Tyra Banks	8
1892	Constance Towers	6
1892	David Suchet	4
1892	Gwyneth Paltrow	2
1892	Michael Douglas	1
1892	Michael P. Moran	7
1892	Novella Nelson	8
1892	Sarita Choudhury	5
1892	Viggo Mortensen	3
1894	Allison Janney	6
1894	Amy Sedaris	11
1894	Anne Heche	2
1894	Cliff Curtis	8
1894	Danny Trejo	9
1894	David Schwimmer	3
1894	Douglas Weston	7
1894	Harrison Ford	1
1894	Hoyt Richards	10
1894	Jacqueline Obradors	4
1894	Temuera Morrison	5
1895	Alexander Martin	8
1895	Breckin Meyer	10
1895	Brian Klugman	16
1895	Charlie Korsmo	3
1895	Chris Owen	17
1895	Erik Palladino	9
1895	Ethan Embry	2
1895	Jaime Pressly	15
1895	Jenna Elfman	18
1895	Jennifer Love Hewitt	1
1895	Jerry O'Connell	11
1895	Lauren Ambrose	4
1895	Melissa Joan Hart	14
1895	Michelle Brookhurst	7
1895	Peter Facinelli	5
1895	Sara Rue	12
1895	Selma Blair	13
1895	Seth Green	6
1907	B.D. Wong	4
1907	Donny Osmond	5
1907	Eddie Murphy	3
1907	Frank Welker	18
1907	Freda Foh Shen	13
1907	Gedde Watanabe	8
1907	George Takei	20
1907	Harvey Fierstein	6
1907	James Hong	10
1907	James Shigeta	17
1907	Jerry Tondo	7
1907	June Foray	15
1907	Lea Salonga	2
1907	Matthew Wilder	9
1907	Miguel Ferrer	11
1907	Ming-Na Wen	1
1907	Miriam Margolyes	16
1907	Noriyuki 'Pat' Morita	14
1907	Pat Morita	19
1907	Soon-Teck Oh	12
1909	Armin Mueller-Stahl	4
1909	Blythe Danner	5
1909	Bruce Harwood	14
1909	David Duchovny	1
1909	Dean Haglund	13
1909	Gillian Anderson	2
1909	Glenne Headly	11
1909	Jeffrey DeMunn	9
1909	John Neville	7
1909	Lucas Black	12
1909	Martin Landau	3
1909	Mitch Pileggi	8
1909	Terry O'Quinn	10
1909	Tom Braidwood	15
1909	William B. Davis	6
1911	Peter Boyle	4
1911	Albert Brooks	12
1911	Brian Doyle-Murray	20
1911	Chris Rock	13
1911	Eddie Murphy	1
1911	Ellen DeGeneres	21
1911	Garry Shandling	17
1911	Gilbert Gottfried	18
1911	Jeffrey Tambor	7
1911	Jenna Elfman	22
1911	John Leguizamo	15
1911	Julie Kavner	16
1911	Krisen Wilson	19
1911	Kristen Wilson	6
1911	Kyla Pratt	8
1911	Norm Macdonald	11
1911	Oliver Platt	3
1911	Ossie Davis	2
1911	Paul Reubens	23
1911	Raven Symone	9
1911	Reni Santoni	14
1911	Richard Schiff	5
1911	Steven Gilborn	10
1912	Albert Brooks	6
1912	Catherine Keener	9
1912	Dennis Farina	5
1912	Don Cheadle	4
1912	George Clooney	1
1912	Isaiah Washington	10
1912	Jennifer Lopez	2
1912	Keith Loneker	11
1912	Luis Guzman	8
1912	Michael Keaton	14
1912	Nancy Allen	12
1912	Samuel L. Jackson	15
1912	Steve Zahn	7
1912	Ving Rhames	3
1912	Viola Davis	16
1912	Wendell B. Harris Jr.	13
1916	Anjelica Huston	3
1916	Ben Gazzara	4
1916	Christina Ricci	2
1916	Jan-Michael Vincent	8
1916	Kevin Corrigan	5
1916	Mickey Rourke	6
1916	Rosanna Arquette	7
1916	Vincent Gallo	1
1917	Chris Ellis	17
1917	Anthony Guidera	27
1917	Ben Affleck	4
1917	Billy Bob Thornton	2
1917	Bruce Willis	1
1917	Charlton Heston	25
1917	Clark Heathcliffe Brolly	15
1917	Eddie Griffin	18
1917	Ellen Cleghorne	26
1917	Grace Zabriskie	21
1917	Grayson McCouch	14
1917	Jason Isaacs	12
1917	Jessica Steen	11
1917	John Mahon	20
1917	Judith Hoag	28
1917	Keith David	7
1917	Ken Hudson Campbell	13
1917	Lawrence Tierney	24
1917	Liv Tyler	3
1917	Marshall R. Teague	16
1917	Michael Clarke Duncan	19
1917	Owen Wilson	9
1917	Peter Stormare	6
1917	Seiko Matsuda	23
1917	Steve Buscemi	8
1917	Udo Kier	22
1917	Will Patton	5
1917	William Fichtner	10
1918	Chris Rock	5
1918	Danny Glover	2
1918	Darlene Love	9
1918	Eddy Ko	11
1918	Jet Li	6
1918	Joe Pesci	3
1918	Kim Chan	8
1918	Mel Gibson	1
1918	Rene Russo	4
1918	Richard Libertini	13
1918	Stephen Kahan	7
1918	Steven Lam	12
1918	Traci Wolfe	10
1920	David Cross	7
1920	Jim Brown	16
1920	Kevin Dunn	5
1920	Alexandra Wilson	10
1920	Ann Magnuson	8
1920	Bruce Dern	17
1920	Christina Ricci	24
1920	Christopher Guest	20
1920	Clint Walker	19
1920	Denis Leary	6
1920	Dick Miller	11
1920	Ernest Borgnine	15
1920	Frank Langella	14
1920	George Kennedy	18
1920	Gregory Smith	2
1920	Harry Shearer	22
1920	Jay Mohr	3
1920	Kirsten Dunst	1
1920	Michael McKean	21
1920	Phil Hartman	4
1920	Robert Picardo	12
1920	Sarah Michelle Gellar	23
1920	Tommy Lee Jones	13
1920	Wendy Schaal	9
1921	Ben Shenkman	3
1921	Mark Margolis	2
1921	Pam Hart	8
1921	Pamela Hart	4
1921	Samia Shoaib	6
1921	Samia Shoaie	7
1921	Sean Guillette	9
1921	Sean Gullette	1
1921	Stephen Pearlman	5
1924	Bela Lugosi	1
1924	Ben Frommer	6
1924	Bill Ash	15
1924	Carl Anthony	18
1924	Conrad Brooks	16
1924	Criswell	5
1924	Dudley Manlove	9
1924	Duke Moore	11
1924	Gregory Walcott	3
1924	Joanna Lee	14
1924	John Breckinridge	4
1924	Lyle Talbot	12
1924	Maila "Vampira" Nurmi	13
1924	Mona McKinnon	2
1924	Norma McCarty	17
1924	Paul Marco	10
1924	Tom Keene	8
1924	Tor Johnson	7
1924	Vampira	19
1928	Adam Paul	13
1928	Bryan Adams	16
1928	Charles Napier	7
1928	Chopper Bernet	9
1928	Daniel Studi	3
1928	Donald Fullilove	4
1928	James Cromwell	2
1928	Jeff LeBeau	10
1928	John Rubano	14
1928	Matt Damon	1
1928	Matt Levin	11
1928	Meredith Wells	15
1928	Michael Horse	5
1928	Richard McGonagle	6
1928	Robert Cait	8
1928	Zahn McClarnon	12
1945	John Hamilton	11
1945	Abe Simon	16
1945	Anne Hegira	20
1945	Arthur Keegan	15
1945	Barry Macollum	17
1945	Don Blackman	14
1945	Eva Marie Saint	7
1945	Fred Gwynne	19
1945	James Westerfield	8
1945	John F. Hamilton	25
1945	John Heldabrand	12
1945	Karl Malden	2
1945	Lee J Cobb	3
1945	Leif Erickson	10
1945	Marlon Brando	1
1945	Martin Balsam	6
1945	Mike O'Dowd	18
1945	Nehemiah Persoff	22
1945	Pat Henning	5
1945	Pat Hingle	21
1945	Rebecca Sands	23
1945	Rod Steiger	4
1945	Rudy Bond	13
1945	Tami Mauriello	24
1945	Tony Galento	9
1947	Andre Tayir	17
1947	Anthony Teague	24
1947	Bert Michaels	22
1947	Carole D'Andrea	29
1947	David Bean	26
1947	David Winters	21
1947	Eddie Verso	16
1947	Eliot Feld	20
1947	George Chakiris	5
1947	Gina Trikonis	28
1947	Gus Trikonis	13
1947	Harvey Hobnecker	36
1947	Jaime Rogers	38
1947	Jay Norman	12
1947	Jimmy Bryant	33
1947	Joanna Miya	32
1947	John Astin	9
1947	John Zaccaro	39
1947	Jose De Vega	11
1947	Larry Roquemore	15
1947	Marni Nixon	37
1947	Natalie Wood	1
1947	Ned Glass	8
1947	Nich Covvacevich	35
1947	Penny Santon	10
1947	Richard Beymer	2
1947	Rita Moreno	4
1947	Robert Banas	23
1947	Robert Thompson	14
1947	Rudy Del Campo	34
1947	Russ Tamblyn	3
1947	Simon Oakland	6
1947	Sue Oakes	27
1947	Suzie Kaye	31
1947	Thomas Abbott	25
1947	Tony Mordente	19
1947	Tucker Smith	18
1947	William Bramley	7
1947	Yvonne Othon	30
1951	Arnold Locke	19
1951	Clive Moss	7
1951	Edwin Finn	31
1951	Elizabeth Knight	21
1951	Frank Crawshaw	20
1951	Fred Emney	16
1951	Harry Secombe	4
1951	Henry Kay	23
1951	Hugh Griffith	5
1951	Hylda Baker	12
1951	Ian Ramsey	32
1951	Jack Wild	8
1951	James Hayter	25
1951	Jeffrey Chandler	33
1951	John Baskcomb	17
1951	Joseph O'Conor	11
1951	Kenneth Cranham	24
1951	Kim Smith	29
1951	Leonard Rossiter	10
1951	Mark Lester	6
1951	Megs Jenkins	14
1951	Norman Mitchell	30
1951	Norman Pitt	18
1951	Oliver Reed	3
1951	Peggy Mount	9
1951	Peter Locke	27
1951	Robert Bartlett	28
1951	Ron Moody	1
1951	Shani Wallis	2
1951	Sheila White	13
1951	Veronica Page	22
1951	Wensley Pithey	15
1951	William Smith	26
1952	Al Scott	12
1952	Al Stetson	27
1952	Alma Felix	24
1952	Ann Thomas	26
1952	Anthony Holland	17
1952	Arlene Reeder	15
1952	Arthur Anderson	22
1952	Barnard Hughes	6
1952	Bob Balaban	18
1952	Brenda Vaccaro	5
1952	Cecelia Lipson	32
1952	Dustin Hoffman	1
1952	Gary Owens	35
1952	Gastone Rossilli	29
1952	Georgann Johnson	16
1952	George Epperson	11
1952	Gil Rankin	9
1952	International Velvet	31
1952	Jan Tice	19
1952	Jennifer Salt	8
1952	Joan Murphy	38
1952	John McGiver	4
1952	Jon Voight	2
1952	Jonathan Kramer	40
1952	J.T. Masters	14
1952	Linda Davis	13
1952	M. Emmet Walsh	37
1952	Paul Benjamin	20
1952	Paul Jabara	30
1952	Paul Jasmin	39
1952	Paul Morrissey	34
1952	Peter Scalia	21
1952	Richard Clarke	25
1952	Ruth White	7
1952	Sylvia Miles	3
1952	T. Tom Marlow	10
1952	Taylor Mead	33
1952	Tina Scala	23
1952	Ultra Violet	36
1952	Viva	28
1953	Al Fann	12
1953	Alan Weeks	21
1953	Andre Emotte	10
1953	Ann Rebbot	19
1953	Arlene Farber	24
1953	Arlene Faber	11
1953	Ben Marino	16
1953	Bill Hickman	15
1953	Eddie Egan	9
1953	Fernando Rey	2
1953	Frederic de Pasquale	6
1953	Gene Hackman	1
1953	Harold Gary	13
1953	Irving Abrahams	7
1953	Marcel Bozzuffi	5
1953	Maureen Mooney	18
1953	Patrick McDermott	17
1953	Randy Jurgensen	23
1953	Robert Weil	22
1953	Roy Scheider	3
1953	Sonny Grosso	14
1953	The Three Degrees	20
1953	Tony Lo Bianco	4
1953	William Coke	8
1954	Al Silvani	31
1954	Bill Baldwin	9
1954	Billy Sands	19
1954	Burgess Meredith	5
1954	Burt Young	3
1954	Carl Weathers	4
1954	DeForest Covan	12
1954	Diana Lewis	29
1954	Don Sherman	21
1954	Frank Stallone	24
1954	Frankie Van	27
1954	George Memmoli	16
1954	George O'Hanlon	25
1954	Hank Rolike	18
1954	Jack Hollander	26
1954	James Gambina	15
1954	Jane Marla Robbins	17
1954	Jimmy Gambina	32
1954	Jodi Letizia	8
1954	Joe Frazier	14
1954	Joe Spinell	7
1954	Kathleen Parker	28
1954	Larry Carroll	22
1954	Lloyd Kaufman	23
1954	Lou Filippo	13
1954	Shirley O'Hara Krims	30
1954	Simmy Bow	10
1954	Stan Shaw	20
1954	Sylvester Stallone	1
1954	Talia Shire	2
1954	Thayer David	6
1954	Tony Burton	11
1955	Bill Moor	8
1955	David Gilbert	15
1955	David Golden	17
1955	Dustin Hoffman	1
1955	Ellen Parker	13
1955	George Coe	7
1955	Howard Duff	5
1955	Howland Chamberlain	9
1955	Jack Ramage	10
1955	Jane Alexander	4
1955	Jess Osuna	11
1955	JoBeth Williams	6
1955	Joe Seneca	14
1955	Justin Henry	3
1955	Meryl Streep	2
1955	Nicholas Hormann	12
1955	Shelby Brammer	16
1956	Adam Baldwin	15
1956	Allison Caine	22
1956	Basil Hoffman	10
1956	Dinah Manoff	7
1956	Don Billett	18
1956	Donald Sutherland	1
1956	Elizabeth Hubbard	14
1956	Elizabeth McGovern	5
1956	Fredric Lehne	8
1956	James B. Sikking	9
1956	Jane Alderman	17
1956	Judd Hirsch	3
1956	M. Emmet Walsh	6
